code,name,market,year,cash_div,stock_div,total_div
1609,大亞,TWSE,2022,0.35,0.6,0.95
1609,大亞,TWSE,2023,0.4804,0.0961,0.5765
1609,大亞,TWSE,2024,1.2,0.5,1.7
1609,大亞,TWSE,2025,0.75,0.15,0.9
1609,大亞,TWSE,2026,0.7,0.0,0.7
1319,東陽,TWSE,2015,0.74,0.0,0.74
1319,東陽,TWSE,2016,1.4,0.0,1.4
1319,東陽,TWSE,2017,2.12,0.0,2.12
1319,東陽,TWSE,2018,2.05,0.0,2.05
1319,東陽,TWSE,2019,1.7,0.0,1.7
1319,東陽,TWSE,2020,1.8,0.0,1.8
1319,東陽,TWSE,2021,0.8,0.0,0.8
1319,東陽,TWSE,2022,0.85,0.0,0.85
1319,東陽,TWSE,2023,2.5,0.0,2.5
1319,東陽,TWSE,2024,4.0,0.0,4.0
1319,東陽,TWSE,2025,5.3,0.0,5.3
1319,東陽,TWSE,2026,5.0,0.0,5.0
9914,美利達,TWSE,2015,6.8,0.0,6.8
9914,美利達,TWSE,2016,5.5,0.0,5.5
9914,美利達,TWSE,2017,4.0,0.0,4.0
9914,美利達,TWSE,2018,2.0,0.0,2.0
9914,美利達,TWSE,2019,3.5,0.0,3.5
9914,美利達,TWSE,2020,4.2,0.0,4.2
9914,美利達,TWSE,2021,7.0,0.0,7.0
9914,美利達,TWSE,2022,8.0,0.0,8.0
9914,美利達,TWSE,2023,7.0,0.0,7.0
9914,美利達,TWSE,2024,6.0,0.0,6.0
9914,美利達,TWSE,2025,4.0,0.0,4.0
9914,美利達,TWSE,2026,2.8,0.0,2.8
6153,嘉聯益,TWSE,2015,0.6332,0.0,0.6332
6153,嘉聯益,TWSE,2016,1.0,0.0,1.0
6153,嘉聯益,TWSE,2017,0.5,0.0,0.5
6153,嘉聯益,TWSE,2018,0.2,0.0,0.2
6153,嘉聯益,TWSE,2019,0.3,0.3,0.6
6153,嘉聯益,TWSE,2020,0.05,0.2,0.25
6153,嘉聯益,TWSE,2021,0.5,0.0,0.5
6153,嘉聯益,TWSE,2023,0.2409,0.0,0.2409
6153,嘉聯益,TWSE,2025,0.0,0.0,0.0
2723,美食-KY,TWSE,2015,1.2,0.0,1.2
2723,美食-KY,TWSE,2016,2.5,0.5,3.0
2723,美食-KY,TWSE,2017,5.0,1.0,6.0
2723,美食-KY,TWSE,2018,6.0,1.04,7.04
2723,美食-KY,TWSE,2019,5.0,0.0,5.0
2723,美食-KY,TWSE,2020,3.0,0.0,3.0
2723,美食-KY,TWSE,2021,4.0,0.0,4.0
2723,美食-KY,TWSE,2022,5.0,0.0,5.0
2723,美食-KY,TWSE,2023,2.5,0.0,2.5
2723,美食-KY,TWSE,2024,3.5,0.0,3.5
2723,美食-KY,TWSE,2025,3.0,0.0,3.0
6443,元晶,TWSE,2016,0.0,0.0,0.0
6443,元晶,TWSE,2017,0.0,0.0,0.0
6443,元晶,TWSE,2019,0.0,0.0,0.0
6443,元晶,TWSE,2020,0.0,0.0,0.0
6443,元晶,TWSE,2022,0.0,0.0,0.0
6443,元晶,TWSE,2023,0.1,0.0,0.1
6443,元晶,TWSE,2024,0.4,0.0,0.4
1710,東聯,TWSE,2015,1.0,0.0,1.0
1710,東聯,TWSE,2016,0.5,0.0,0.5
1710,東聯,TWSE,2017,0.2,0.0,0.2
1710,東聯,TWSE,2018,1.75,0.0,1.75
1710,東聯,TWSE,2019,1.75,0.0,1.75
1710,東聯,TWSE,2020,0.3,0.0,0.3
1710,東聯,TWSE,2022,0.7,0.0,0.7
1710,東聯,TWSE,2023,0.2,0.0,0.2
1710,東聯,TWSE,2024,0.2,0.0,0.2
4949,有成精密,TWSE,2023,2.5,1.0,3.5
4949,有成精密,TWSE,2024,2.4,0.0,2.4
4949,有成精密,TWSE,2025,1.0996,0.0,1.0996
4949,有成精密,TWSE,2026,1.4,0.0,1.4
2329,華泰,TWSE,2020,0.15,0.0,0.15
2329,華泰,TWSE,2022,1.0,0.0,1.0
2329,華泰,TWSE,2023,0.85,0.0,0.85
2329,華泰,TWSE,2024,1.1893,0.0,1.1893
2329,華泰,TWSE,2025,1.0,0.0,1.0
2329,華泰,TWSE,2026,1.0,0.0,1.0
4722,國精化,TWSE,2015,1.5,0.0,1.5
4722,國精化,TWSE,2016,2.8,0.0,2.8
4722,國精化,TWSE,2017,2.5,0.0,2.5
4722,國精化,TWSE,2018,1.5,0.5,2.0
4722,國精化,TWSE,2019,1.8,0.0,1.8
4722,國精化,TWSE,2020,1.8,0.0,1.8
4722,國精化,TWSE,2021,2.0,0.0,2.0
4722,國精化,TWSE,2022,2.2,0.0,2.2
4722,國精化,TWSE,2023,1.9,0.0,1.9
4722,國精化,TWSE,2024,1.0,0.0,1.0
4722,國精化,TWSE,2025,1.3962,0.0,1.3962
4722,國精化,TWSE,2026,1.1841,0.0,1.1841
4540,全球傳動,TWSE,2015,0.5,0.0,0.5
4540,全球傳動,TWSE,2017,0.3,0.0,0.3
4540,全球傳動,TWSE,2018,1.2,0.0,1.2
4540,全球傳動,TWSE,2019,3.6,0.0,3.6
4540,全球傳動,TWSE,2021,0.8,0.0,0.8
4540,全球傳動,TWSE,2022,1.3,0.0,1.3
4540,全球傳動,TWSE,2023,1.4845,0.0,1.4845
4956,光鋐,TWSE,2015,0.5,0.0,0.5
4956,光鋐,TWSE,2018,0.5,0.0,0.5
4956,光鋐,TWSE,2022,0.4,0.0,0.4
6768,志強-KY,TWSE,2021,3.0,0.0,3.0
6768,志強-KY,TWSE,2022,3.5,0.0,3.5
6768,志強-KY,TWSE,2023,5.0,0.0,5.0
6768,志強-KY,TWSE,2024,3.8,0.0,3.8
6768,志強-KY,TWSE,2025,6.1755,0.0,6.1755
6768,志強-KY,TWSE,2026,5.1551,0.0,5.1551
2340,台亞,TWSE,2015,0.75,0.0,0.75
2340,台亞,TWSE,2016,1.0,0.0,1.0
2340,台亞,TWSE,2017,1.1908,0.0,1.1908
2340,台亞,TWSE,2018,1.35,0.0,1.35
2340,台亞,TWSE,2019,0.5,0.0,0.5
2340,台亞,TWSE,2021,1.3927,0.0,1.3927
2340,台亞,TWSE,2022,3.0003,0.0,3.0003
2340,台亞,TWSE,2023,1.0,0.0,1.0
2340,台亞,TWSE,2024,0.5,0.0,0.5
4739,康普,TWSE,2015,1.0247,0.0,1.0247
4739,康普,TWSE,2016,1.563,0.0,1.563
4739,康普,TWSE,2017,2.6974,0.0,2.6974
4739,康普,TWSE,2018,3.0095,0.0,3.0095
4739,康普,TWSE,2019,3.2,0.0,3.2
4739,康普,TWSE,2020,1.2267,0.0,1.2267
4739,康普,TWSE,2021,1.2,0.0,1.2
4739,康普,TWSE,2022,3.0,0.0,3.0
4739,康普,TWSE,2023,3.0,0.0,3.0
4739,康普,TWSE,2024,0.8,0.0,0.8
4739,康普,TWSE,2025,0.95,0.0,0.95
4739,康普,TWSE,2026,1.0,0.0,1.0
9910,豐泰,TWSE,2015,3.7,0.3,4.0
9910,豐泰,TWSE,2016,5.0,1.2,6.2
9910,豐泰,TWSE,2017,5.2,0.0,5.2
9910,豐泰,TWSE,2018,5.0,0.0,5.0
9910,豐泰,TWSE,2019,6.7,1.0,7.7
9910,豐泰,TWSE,2020,4.0,2.0,6.0
9910,豐泰,TWSE,2021,3.7,0.0,3.7
9910,豐泰,TWSE,2022,4.1,0.0,4.1
9910,豐泰,TWSE,2023,7.7,1.2,8.9
9910,豐泰,TWSE,2024,4.3,0.0,4.3
9910,豐泰,TWSE,2025,5.1,0.0,5.1
9910,豐泰,TWSE,2026,4.1,0.0,4.1
4736,泰博,TWSE,2015,5.2,0.0,5.2
4736,泰博,TWSE,2016,4.9999,0.5,5.4999
4736,泰博,TWSE,2017,5.0,0.5,5.5
4736,泰博,TWSE,2018,4.904,0.0,4.904
4736,泰博,TWSE,2019,7.992,0.0,7.992
4736,泰博,TWSE,2020,6.4324,0.0,6.4324
4736,泰博,TWSE,2021,11.4209,0.0,11.4209
4736,泰博,TWSE,2022,14.9448,0.0,14.9448
4736,泰博,TWSE,2023,19.9817,0.0,19.9817
4736,泰博,TWSE,2024,10.0,0.0,10.0
4736,泰博,TWSE,2025,10.0,0.0,10.0
4736,泰博,TWSE,2026,5.0709,1.0142,6.0851
6206,飛捷,TWSE,2015,5.9511,0.4959,6.4471
6206,飛捷,TWSE,2016,6.0,0.0,6.0
6206,飛捷,TWSE,2017,5.0,0.0,5.0
6206,飛捷,TWSE,2018,4.5,0.0,4.5
6206,飛捷,TWSE,2019,5.0,0.0,5.0
6206,飛捷,TWSE,2020,4.5,0.0,4.5
6206,飛捷,TWSE,2021,4.0,0.0,4.0
6206,飛捷,TWSE,2022,4.0,0.0,4.0
6206,飛捷,TWSE,2023,5.5,0.0,5.5
6206,飛捷,TWSE,2024,4.0,0.0,4.0
6206,飛捷,TWSE,2025,6.0,0.0,6.0
6206,飛捷,TWSE,2026,5.5,0.0,5.5
8114,振樺電,TWSE,2015,7.5,0.35,7.85
8114,振樺電,TWSE,2016,7.75,0.25,8.0
8114,振樺電,TWSE,2017,7.9433,0.1986,8.1419
8114,振樺電,TWSE,2018,6.2,0.0,6.2
8114,振樺電,TWSE,2019,6.2,0.0,6.2
8114,振樺電,TWSE,2020,4.5,0.0,4.5
8114,振樺電,TWSE,2021,1.5,0.0,1.5
8114,振樺電,TWSE,2022,4.5,0.0,4.5
8114,振樺電,TWSE,2023,6.9935,0.0,6.9935
8114,振樺電,TWSE,2024,4.6972,0.0,4.6972
8114,振樺電,TWSE,2025,7.7639,0.0,7.7639
8114,振樺電,TWSE,2026,11.467,0.0,11.467
9917,中保科,TWSE,2015,4.0,0.0,4.0
9917,中保科,TWSE,2016,4.0,0.0,4.0
9917,中保科,TWSE,2017,3.5,0.0,3.5
9917,中保科,TWSE,2018,4.0,0.0,4.0
9917,中保科,TWSE,2019,4.0,0.0,4.0
9917,中保科,TWSE,2020,4.0,0.0,4.0
9917,中保科,TWSE,2021,5.0,0.0,5.0
9917,中保科,TWSE,2022,5.0,0.0,5.0
9917,中保科,TWSE,2023,5.0,0.0,5.0
9917,中保科,TWSE,2024,5.2,0.0,5.2
9917,中保科,TWSE,2025,5.2,0.0,5.2
9917,中保科,TWSE,2026,5.7,0.5,6.2
2612,中航,TWSE,2015,1.3,0.0,1.3
2612,中航,TWSE,2016,0.2,0.0,0.2
2612,中航,TWSE,2017,0.5,0.0,0.5
2612,中航,TWSE,2018,0.5,0.0,0.5
2612,中航,TWSE,2019,1.6,0.0,1.6
2612,中航,TWSE,2020,0.8,0.0,0.8
2612,中航,TWSE,2021,1.6,0.0,1.6
2612,中航,TWSE,2022,2.68,0.0,2.68
2612,中航,TWSE,2023,2.18,0.0,2.18
2612,中航,TWSE,2024,1.0,0.0,1.0
2612,中航,TWSE,2025,2.1,0.0,2.1
2612,中航,TWSE,2026,2.2,0.0,2.2
3003,健和興,TWSE,2015,0.9891,0.0,0.9891
3003,健和興,TWSE,2016,1.0,0.0,1.0
3003,健和興,TWSE,2017,1.5,0.0,1.5
3003,健和興,TWSE,2018,1.8,0.0,1.8
3003,健和興,TWSE,2019,1.8,0.0,1.8
3003,健和興,TWSE,2020,1.0,0.0,1.0
3003,健和興,TWSE,2021,1.2,0.0,1.2
3003,健和興,TWSE,2022,2.0,0.0,2.0
3003,健和興,TWSE,2023,2.0,0.0,2.0
3003,健和興,TWSE,2024,1.5,0.0,1.5
3003,健和興,TWSE,2025,2.0,0.0,2.0
3003,健和興,TWSE,2026,1.0,0.0,1.0
3704,合勤控,TWSE,2015,0.155,0.0,0.155
3704,合勤控,TWSE,2017,0.2,0.0,0.2
3704,合勤控,TWSE,2021,0.4985,0.0,0.4985
3704,合勤控,TWSE,2022,0.5087,0.0,0.5087
3704,合勤控,TWSE,2023,1.2381,0.0,1.2381
3704,合勤控,TWSE,2024,1.4952,0.0,1.4952
3704,合勤控,TWSE,2025,0.2992,0.0,0.2992
3704,合勤控,TWSE,2026,0.4,0.0,0.4
